station,rg,af_point,Q_Count,A Count,P count,M count,D count,IS1,IS2,IS3,X1,X2,X4,lv
สถานีรถไฟปัตตานี (โคกโพธิ์),R12,64.77,4,44,25,6,13,24,8,8,8,4,28,2
สถานีรถไฟปัตตานี (โคกโพธิ์),R13,32.5,2,8,2,0,6,4,0,4,4,0,4,2
สถานีรถไฟปัตตานี (โคกโพธิ์),R15,80.0,1,5,3,1,1,5,0,0,0,0,5,2
สถานีรถไฟปัตตานี (โคกโพธิ์),R17,36.67,1,3,0,1,2,3,0,0,0,2,1,2
สถานีรถไฟปัตตานี (โคกโพธิ์),R18,100.0,1,1,1,0,0,0,0,1,0,0,1,2
สถานีรถไฟปัตตานี (โคกโพธิ์),R19,70.0,2,3,1,2,0,0,2,1,1,2,0,2
สถานีรถไฟพัทลุง,R01,82.22,1,9,7,2,0,3,2,3,1,3,4,2
สถานีรถไฟพัทลุง,R02,19.69,2,10,2,3,5,3,5,0,2,0,6,2
สถานีรถไฟพัทลุง,R03,82.34,3,42,32,2,8,24,18,0,9,15,18,2
สถานีรถไฟพัทลุง,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,2
สถานีรถไฟพัทลุง,R05,80.0,2,10,6,3,1,6,4,0,0,2,8,2
สถานีรถไฟพัทลุง,R06,,0,0,0,0,0,0,0,0,0,0,0,2
สถานีรถไฟพัทลุง,R07,88.89,3,27,21,3,3,12,3,12,0,6,21,2
สถานีรถไฟพัทลุง,R08,91.9,3,21,18,1,2,9,12,0,3,3,15,2
สถานีรถไฟพัทลุง,R09,74.23,1,26,13,8,5,20,4,2,2,7,17,2
สถานีรถไฟพัทลุง,R10,77.5,1,8,5,1,2,6,2,0,1,3,4,2
สถานีรถไฟพัทลุง,R11,74.44,2,18,8,6,4,18,0,0,0,0,18,2
สถานีรถไฟพัทลุง,R12,66.82,2,22,12,5,5,12,4,4,4,2,14,2
สถานีรถไฟพัทลุง,R13,,0,0,0,0,0,0,0,0,0,0,0,2
สถานีรถไฟพัทลุง,R15,58.0,1,5,2,0,3,5,0,0,0,0,5,2
สถานีรถไฟพัทลุง,R17,43.33,2,6,1,1,4,6,0,0,0,4,2,2
สถานีรถไฟพัทลุง,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,2
สถานีรถไฟพัทลุง,R19,100.0,1,2,2,0,0,0,1,1,1,1,0,2
สถานีรถไฟยะลา,R01,49.47,2,22,9,3,10,8,6,6,3,7,10,2
สถานีรถไฟยะลา,R02,44.63,3,27,8,5,14,9,15,0,3,3,18,2
สถานีรถไฟยะลา,R03,60.61,5,44,29,2,13,19,25,0,13,15,16,2
สถานีรถไฟยะลา,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,2
สถานีรถไฟยะลา,R05,64.17,2,7,2,3,2,5,2,0,0,2,5,2
สถานีรถไฟยะลา,R06,60.42,4,24,9,4,11,12,12,0,4,0,20,2
สถานีรถไฟยะลา,R07,58.75,4,48,14,10,24,28,4,16,0,8,40,2
สถานีรถไฟยะลา,R08,79.05,3,21,14,2,5,9,12,0,3,3,15,2
สถานีรถไฟยะลา,R09,59.02,2,56,17,17,22,44,8,4,4,14,38,2
สถานีรถไฟยะลา,R10,63.75,1,8,3,2,3,6,2,0,1,3,4,2
สถานีรถไฟยะลา,R11,30.0,1,1,0,0,1,1,0,0,0,0,1,2
สถานีรถไฟยะลา,R12,47.95,2,22,7,4,11,12,4,4,4,2,14,2
สถานีรถไฟยะลา,R13,46.25,2,8,2,2,4,4,0,4,4,0,4,2
สถานีรถไฟยะลา,R15,44.0,1,5,1,0,4,5,0,0,0,0,5,2
สถานีรถไฟยะลา,R17,76.67,2,6,4,0,2,6,0,0,0,4,2,2
สถานีรถไฟยะลา,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,2
สถานีรถไฟยะลา,R19,57.5,3,6,0,6,0,0,3,3,3,3,0,2
สถานีรถไฟสุราษฎร์ธานี,R01,41.06,4,30,18,6,6,10,10,6,4,10,12,2
สถานีรถไฟสุราษฎร์ธานี,R02,20.28,2,11,3,2,6,3,6,0,2,1,6,2
สถานีรถไฟสุราษฎร์ธานี,R03,75.2,5,50,33,2,15,20,30,0,15,15,20,2
สถานีรถไฟสุราษฎร์ธานี,R04,,0,0,0,0,0,0,0,0,0,0,0,2
สถานีรถไฟสุราษฎร์ธานี,R05,59.17,2,7,2,2,3,5,2,0,0,2,5,2
สถานีรถไฟสุราษฎร์ธานี,R06,,0,0,0,0,0,0,0,0,0,0,0,2
สถานีรถไฟสุราษฎร์ธานี,R07,69.17,1,12,4,5,3,7,1,4,0,2,10,2
สถานีรถไฟสุราษฎร์ธานี,R08,81.9,3,21,15,1,5,9,12,0,3,3,15,2
สถานีรถไฟสุราษฎร์ธานี,R09,0.0,1,1,0,0,1,0,0,1,1,0,0,2
สถานีรถไฟสุราษฎร์ธานี,R10,77.5,1,8,3,5,0,6,2,0,1,3,4,2
สถานีรถไฟสุราษฎร์ธานี,R11,100.0,2,2,2,0,0,2,0,0,0,0,2,2
สถานีรถไฟสุราษฎร์ธานี,R12,68.64,4,44,24,12,8,24,8,8,8,4,28,2
สถานีรถไฟสุราษฎร์ธานี,R13,32.5,1,4,1,0,3,2,0,2,2,0,2,2
สถานีรถไฟสุราษฎร์ธานี,R15,100.0,1,5,5,0,0,5,0,0,0,0,5,2
สถานีรถไฟสุราษฎร์ธานี,R17,46.67,4,12,1,5,6,12,0,0,0,8,4,2
สถานีรถไฟสุราษฎร์ธานี,R18,58.89,1,9,2,3,4,6,2,1,0,1,8,2
สถานีรถไฟสุราษฎร์ธานี,R19,57.5,1,2,0,2,0,0,1,1,1,1,0,2
สถานีรถไฟสุไหงโก-ลก,R01,76.15,1,13,9,2,2,5,4,3,2,4,6,2
สถานีรถไฟสุไหงโก-ลก,R02,37.35,2,22,4,4,14,8,11,1,4,3,13,2
สถานีรถไฟสุไหงโก-ลก,R03,73.97,12,131,76,20,35,60,71,0,35,40,56,2
สถานีรถไฟสุไหงโก-ลก,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,2
สถานีรถไฟสุไหงโก-ลก,R05,53.33,3,11,4,4,3,6,5,0,0,3,8,2
สถานีรถไฟสุไหงโก-ลก,R06,66.67,1,6,2,2,2,3,3,0,1,0,5,2
สถานีรถไฟสุไหงโก-ลก,R07,65.0,1,2,1,0,1,0,0,2,0,0,2,2
สถานีรถไฟสุไหงโก-ลก,R08,75.71,3,21,13,2,6,9,12,0,3,3,15,2
สถานีรถไฟสุไหงโก-ลก,R09,80.37,1,27,16,7,4,21,4,2,2,7,18,2
สถานีรถไฟสุไหงโก-ลก,R10,39.38,2,9,3,5,1,6,3,0,2,3,4,2
สถานีรถไฟสุไหงโก-ลก,R11,87.0,1,10,7,2,1,10,0,0,0,0,10,2
สถานีรถไฟสุไหงโก-ลก,R12,55.62,4,43,21,3,19,24,8,7,7,4,28,2
สถานีรถไฟสุไหงโก-ลก,R13,32.5,1,4,1,0,3,2,0,2,2,0,2,2
สถานีรถไฟสุไหงโก-ลก,R15,57.5,1,4,1,1,2,4,0,0,0,0,4,2
สถานีรถไฟสุไหงโก-ลก,R17,59.52,3,13,7,0,6,12,1,0,0,7,6,2
สถานีรถไฟสุไหงโก-ลก,R18,100.0,1,1,1,0,0,0,0,1,0,0,1,2
สถานีรถไฟสุไหงโก-ลก,R19,68.75,2,4,1,3,0,0,2,2,2,2,0,2
ท่าอากาศยานกระบี่,R01,74.44,1,9,6,2,1,3,2,3,1,3,4,3
ท่าอากาศยานกระบี่,R02,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าอากาศยานกระบี่,R03,73.87,7,76,49,3,24,28,48,0,21,27,28,3
ท่าอากาศยานกระบี่,R04,83.84,3,50,35,8,7,35,6,9,9,14,27,3
ท่าอากาศยานกระบี่,R05,65.0,5,21,9,4,8,14,7,0,0,5,16,3
ท่าอากาศยานกระบี่,R06,78.93,14,84,53,10,21,42,42,0,14,0,70,3
ท่าอากาศยานกระบี่,R07,79.23,1,13,8,2,3,8,1,4,0,3,10,3
ท่าอากาศยานกระบี่,R08,88.71,5,35,29,1,5,15,20,0,5,5,25,3
ท่าอากาศยานกระบี่,R09,73.23,4,116,60,28,28,88,20,8,8,32,76,3
ท่าอากาศยานกระบี่,R10,0.0,1,1,0,0,1,0,1,0,1,0,0,3
ท่าอากาศยานกระบี่,R11,100.0,2,2,2,0,0,2,0,0,0,0,2,3
ท่าอากาศยานกระบี่,R12,38.31,2,22,7,1,14,14,2,4,3,2,15,3
ท่าอากาศยานกระบี่,R13,20.0,2,4,1,0,3,2,0,2,2,0,2,3
ท่าอากาศยานกระบี่,R15,100.0,1,5,5,0,0,5,0,0,0,0,5,3
ท่าอากาศยานกระบี่,R17,56.59,6,22,9,1,12,21,1,0,0,13,9,3
ท่าอากาศยานกระบี่,R18,83.7,3,27,19,3,5,18,6,3,0,3,24,3
ท่าอากาศยานกระบี่,R19,57.5,1,2,0,2,0,0,1,1,1,1,0,3
ท่าอากาศยานชุมพร,R01,75.45,1,11,7,3,1,4,3,3,2,3,5,3
ท่าอากาศยานชุมพร,R02,51.07,2,28,8,8,12,12,12,2,6,6,14,3
ท่าอากาศยานชุมพร,R03,72.51,14,132,75,16,41,48,84,0,42,33,57,3
ท่าอากาศยานชุมพร,R04,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าอากาศยานชุมพร,R05,49.78,5,33,7,6,20,26,7,0,0,5,28,3
ท่าอากาศยานชุมพร,R06,64.93,9,56,23,12,21,28,28,0,9,1,46,3
ท่าอากาศยานชุมพร,R07,62.31,2,26,10,4,12,16,2,8,0,6,20,3
ท่าอากาศยานชุมพร,R08,87.05,8,56,44,4,8,24,32,0,8,8,40,3
ท่าอากาศยานชุมพร,R09,76.18,5,91,81,4,6,66,17,8,8,24,59,3
ท่าอากาศยานชุมพร,R10,73.75,1,8,3,4,1,6,2,0,1,3,4,3
ท่าอากาศยานชุมพร,R11,100.0,1,2,2,0,0,2,0,0,0,0,2,3
ท่าอากาศยานชุมพร,R12,61.54,2,26,12,0,14,18,4,4,2,4,20,3
ท่าอากาศยานชุมพร,R13,19.17,1,6,0,1,5,2,0,4,4,0,2,3
ท่าอากาศยานชุมพร,R15,100.0,1,4,4,0,0,4,0,0,0,0,4,3
ท่าอากาศยานชุมพร,R17,70.0,4,12,7,0,5,12,0,0,0,8,4,3
ท่าอากาศยานชุมพร,R18,88.75,3,24,19,2,3,15,6,3,0,3,21,3
ท่าอากาศยานชุมพร,R19,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าอากาศยานตรัง,R01,72.42,2,25,16,5,4,9,8,6,4,8,11,3
ท่าอากาศยานตรัง,R02,0.0,2,4,2,0,2,0,2,0,2,0,0,3
ท่าอากาศยานตรัง,R03,75.96,6,76,48,10,18,34,42,0,18,30,28,3
ท่าอากาศยานตรัง,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,3
ท่าอากาศยานตรัง,R05,58.89,3,11,3,3,5,8,3,0,0,3,8,3
ท่าอากาศยานตรัง,R06,87.71,8,48,39,1,8,24,24,0,8,0,40,3
ท่าอากาศยานตรัง,R07,81.92,2,26,17,4,5,16,2,8,0,6,20,3
ท่าอากาศยานตรัง,R08,90.0,5,35,30,0,5,15,20,0,5,5,25,3
ท่าอากาศยานตรัง,R09,61.55,4,86,57,14,15,64,15,7,7,24,55,3
ท่าอากาศยานตรัง,R10,69.38,1,8,2,5,1,6,2,0,1,3,4,3
ท่าอากาศยานตรัง,R11,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าอากาศยานตรัง,R12,39.29,2,14,4,2,8,10,0,2,2,0,10,3
ท่าอากาศยานตรัง,R13,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าอากาศยานตรัง,R15,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าอากาศยานตรัง,R17,50.0,3,9,2,2,5,9,0,0,0,6,3,3
ท่าอากาศยานตรัง,R18,70.0,1,9,4,2,3,6,2,1,0,1,8,3
ท่าอากาศยานตรัง,R19,80.0,1,2,1,1,0,0,1,1,1,1,0,3
ท่าอากาศยานนครศรีธรรมราช,R01,72.4,2,17,12,3,2,5,4,6,2,6,7,3
ท่าอากาศยานนครศรีธรรมราช,R02,0.0,3,6,3,0,3,0,3,0,3,0,0,3
ท่าอากาศยานนครศรีธรรมราช,R03,75.47,22,250,158,26,66,98,152,0,64,95,91,3
ท่าอากาศยานนครศรีธรรมราช,R04,80.71,1,7,3,4,0,4,1,2,2,1,4,3
ท่าอากาศยานนครศรีธรรมราช,R05,52.17,10,49,13,9,27,37,12,0,0,10,39,3
ท่าอากาศยานนครศรีธรรมราช,R06,86.35,8,60,47,3,10,32,28,0,8,4,48,3
ท่าอากาศยานนครศรีธรรมราช,R07,77.05,5,64,33,18,13,39,5,20,0,15,49,3
ท่าอากาศยานนครศรีธรรมราช,R08,92.75,13,91,79,6,6,39,52,0,13,13,65,3
ท่าอากาศยานนครศรีธรรมราช,R09,40.17,4,60,38,9,13,44,10,6,6,16,38,3
ท่าอากาศยานนครศรีธรรมราช,R10,0.0,1,1,0,0,1,0,1,0,1,0,0,3
ท่าอากาศยานนครศรีธรรมราช,R11,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าอากาศยานนครศรีธรรมราช,R12,39.29,1,7,2,1,4,5,0,1,1,0,5,3
ท่าอากาศยานนครศรีธรรมราช,R13,19.17,1,6,0,1,5,2,0,4,4,0,2,3
ท่าอากาศยานนครศรีธรรมราช,R15,72.0,1,5,3,0,2,5,0,0,0,0,5,3
ท่าอากาศยานนครศรีธรรมราช,R17,59.52,7,21,7,5,9,21,0,0,0,14,7,3
ท่าอากาศยานนครศรีธรรมราช,R18,75.83,3,24,14,3,7,15,6,3,0,3,21,3
ท่าอากาศยานนครศรีธรรมราช,R19,77.5,1,2,1,1,0,0,1,1,1,1,0,3
ท่าอากาศยานนราธิวาส,R01,10.0,1,2,1,0,1,0,1,0,0,1,0,3
ท่าอากาศยานนราธิวาส,R02,41.11,2,18,4,4,10,6,10,0,2,2,12,3
ท่าอากาศยานนราธิวาส,R03,78.71,6,66,46,3,17,24,42,0,18,24,24,3
ท่าอากาศยานนราธิวาส,R04,100.0,1,1,1,0,0,0,0,1,1,0,0,3
ท่าอากาศยานนราธิวาส,R05,53.81,7,33,7,7,19,26,7,0,0,7,26,3
ท่าอากาศยานนราธิวาส,R06,78.66,6,39,27,1,11,20,19,0,6,1,32,3
ท่าอากาศยานนราธิวาส,R07,41.67,1,6,1,0,5,4,0,2,0,0,6,3
ท่าอากาศยานนราธิวาส,R08,84.29,5,35,27,1,7,15,20,0,5,5,25,3
ท่าอากาศยานนราธิวาส,R09,66.9,1,29,10,12,7,22,5,2,2,8,19,3
ท่าอากาศยานนราธิวาส,R10,80.83,3,24,12,12,0,18,6,0,3,9,12,3
ท่าอากาศยานนราธิวาส,R11,63.75,1,8,1,5,2,8,0,0,0,0,8,3
ท่าอากาศยานนราธิวาส,R12,29.29,2,14,2,2,10,10,0,2,2,0,10,3
ท่าอากาศยานนราธิวาส,R13,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าอากาศยานนราธิวาส,R15,30.0,1,5,0,0,5,5,0,0,0,0,5,3
ท่าอากาศยานนราธิวาส,R17,50.0,3,9,3,0,6,9,0,0,0,6,3,3
ท่าอากาศยานนราธิวาส,R18,77.78,1,9,5,2,2,6,2,1,0,1,8,3
ท่าอากาศยานนราธิวาส,R19,57.5,1,2,0,2,0,0,1,1,1,1,0,3
ท่าอากาศยานนานาชาติภูเก็ต,R01,87.91,2,22,21,0,1,8,6,6,3,7,10,3
ท่าอากาศยานนานาชาติภูเก็ต,R02,37.21,3,25,12,3,10,9,12,1,5,4,13,3
ท่าอากาศยานนานาชาติภูเก็ต,R03,83.2,10,121,92,6,23,51,70,0,30,43,48,3
ท่าอากาศยานนานาชาติภูเก็ต,R04,91.96,4,66,56,6,4,46,8,12,12,19,35,3
ท่าอากาศยานนานาชาติภูเก็ต,R05,65.22,23,93,37,24,32,62,31,0,0,23,70,3
ท่าอากาศยานนานาชาติภูเก็ต,R06,80.37,6,48,33,4,11,26,22,0,6,4,38,3
ท่าอากาศยานนานาชาติภูเก็ต,R07,78.72,3,39,22,9,8,24,3,12,0,9,30,3
ท่าอากาศยานนานาชาติภูเก็ต,R08,100.0,3,21,21,0,0,9,12,0,3,3,15,3
ท่าอากาศยานนานาชาติภูเก็ต,R09,54.54,3,59,38,10,11,44,10,5,5,16,38,3
ท่าอากาศยานนานาชาติภูเก็ต,R10,78.12,1,8,4,3,1,6,2,0,1,3,4,3
ท่าอากาศยานนานาชาติภูเก็ต,R11,60.67,5,21,6,10,5,21,0,0,0,0,21,3
ท่าอากาศยานนานาชาติภูเก็ต,R12,0.0,1,1,1,0,0,0,0,0,0,0,0,3
ท่าอากาศยานนานาชาติภูเก็ต,R13,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าอากาศยานนานาชาติภูเก็ต,R15,86.0,1,5,4,0,1,5,0,0,0,0,5,3
ท่าอากาศยานนานาชาติภูเก็ต,R17,66.46,16,84,39,11,34,75,9,0,0,41,43,3
ท่าอากาศยานนานาชาติภูเก็ต,R18,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าอากาศยานนานาชาติภูเก็ต,R19,,0,0,0,0,0,0,0,0,0,0,0,3
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R01,81.26,5,49,42,2,5,17,12,15,6,16,22,3
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R02,52.41,4,56,20,10,26,24,24,4,12,12,28,3
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R03,73.13,21,244,142,33,69,98,146,0,62,89,93,3
ท่าอากาศยานนานาชาติสุราษฎร์ธานี,R04,81.53,4,68,44,14,10,49,8,11,11,19,38,3
