id,R_ID,Q_ID,Q_code,Question,Q_status,IS,X,L,Q_detail,QA_id,Q_img,Q_Check,Q_Comment,desc,A_code,a_type,a_no,A2_code,g_choice,status,ans_id,g_ans,remark,skip,end,multiple choice,add,q,A_Check,A_Comment,edit gude,EDITED
138,R03,Q09,R03Q09,ขอบกันตก,on,1,2,1, ทางลาดที่ยาวมากกว่า 250 ซม. ต้องมีขอบกันตกด้านที่ไม่มีผนังสูงจากพื้นไม่น้อยกว่า 15 ซม.  กรณีใช้ราวเป็นขอบกันตก ราวด้านล่างสุดต้องอยู่สูงจากพื้นไม่เกิน 10 ซม. หากทางลาดมีจุดเลี้ยวต้องมีขอบกันตกหรือราวที่ใช้เป็นขอบกันตกด้านไม่มีผนัง,,https://drive.google.com/open?id=1o4IYrGDnzoVfDblALq7h0lo1JZV1Id3g&authuser=nati@satarana.com&usp=drive_fs,ผ่าน,,D6: ทางลาดมีจุดเลี้ยวแต่ไม่มีขอบกันตกหรือราวที่ใช้ทำขอบกันตกด้านไม่มีผนัง (ไม่จำกัดความยาว),D6,D,3,D3,ทางลาดมีจุดเลี้ยว แต่ไม่มีขอบกันตกหรือราวที่ใช้ทำขอบกันตกด้านไม่มีผนัง (ไม่จำกัดความยาว),on,,D3 : ทางลาดมีจุดเลี้ยว แต่ไม่มีขอบกันตกหรือราวที่ใช้ทำขอบกันตกด้านไม่มีผนัง (ไม่จำกัดความยาว),,0,0,0,0,ขอบกันตก,ผ่าน,,,TRUE
139,R03,Q10,R03Q10,ราวกันตก,on,1,2,1, ทางลาดที่ยาวมากกว่า 250 ซม. ต้องมีราวกันตกด้านไม่มีผนัง สูงจากพื้น 60 ซม. - 70 ซม. หากทางลาดมีจุดเลี้ยวต้องราวหรือผนังกันตกด้านที่ไม่มีผนัง,,https://drive.google.com/open?id=1n_lp8O-7mYoftAFZuvwLru6Mn5Y1Hwj4&authuser=nati@satarana.com&usp=drive_fs,ผ่าน,,P1: ผ่านตามเงื่อนไขทุกประการ,P1,P,1,P1,ผ่านตามเงื่อนไขทุกประการ,on,,P1 : ผ่านตามเงื่อนไขทุกประการ,,0,0,0,0,ราวกันตก,ผ่าน,,,TRUE
140,R03,Q10,R03Q10,ราวกันตก,on,1,2,1, ทางลาดที่ยาวมากกว่า 250 ซม. ต้องมีราวกันตกด้านไม่มีผนัง สูงจากพื้น 60 ซม. - 70 ซม. หากทางลาดมีจุดเลี้ยวต้องราวหรือผนังกันตกด้านที่ไม่มีผนัง,,https://drive.google.com/open?id=1n_lp8O-7mYoftAFZuvwLru6Mn5Y1Hwj4&authuser=nati@satarana.com&usp=drive_fs,ผ่าน,,P2: มีผนังกันตกทั้งสองด้าน ไม่จำเป็นต้องมีราวกันตก,P2,P,2,P2, มีผนังหรือรั้วทั้งสองด้าน ไม่จำเป็นต้องมีขอบกันตก,on,,P2 :  มีผนังหรือรั้วทั้งสองด้าน ไม่จำเป็นต้องมีขอบกันตก,,0,0,0,0,ราวกันตก,ผ่าน,,,TRUE
141,R03,Q10,R03Q10,ราวกันตก,on,1,2,1, ทางลาดที่ยาวมากกว่า 250 ซม. ต้องมีราวกันตกด้านไม่มีผนัง สูงจากพื้น 60 ซม. - 70 ซม. หากทางลาดมีจุดเลี้ยวต้องราวหรือผนังกันตกด้านที่ไม่มีผนัง,,https://drive.google.com/open?id=1n_lp8O-7mYoftAFZuvwLru6Mn5Y1Hwj4&authuser=nati@satarana.com&usp=drive_fs,ผ่าน,,M3: ขอบกันตกสูง <60cm หรือ >70cm,M3,M,1,M1,ขอบกันตกต่ำกว่า 60 ซม.หรือสูงกว่า 70 ซม.,on,,M1 : ขอบกันตกต่ำกว่า 60 ซม.หรือสูงกว่า 70 ซม.,,0,0,0,0,ราวกันตก,ผ่าน,,,TRUE
142,R03,Q10,R03Q10,ราวกันตก,on,1,2,1, ทางลาดที่ยาวมากกว่า 250 ซม. ต้องมีราวกันตกด้านไม่มีผนัง สูงจากพื้น 60 ซม. - 70 ซม. หากทางลาดมีจุดเลี้ยวต้องราวหรือผนังกันตกด้านที่ไม่มีผนัง,,https://drive.google.com/open?id=1n_lp8O-7mYoftAFZuvwLru6Mn5Y1Hwj4&authuser=nati@satarana.com&usp=drive_fs,ผ่าน,,D4: ทางลาดยาว >250cm แต่ไม่มีราวกันตกด้านที่ไม่มีผนัง,D4,D,1,D1,ทางลาดยาวกว่า 250 ซม. แต่ไม่มีราวกันตกด้านที่ไม่มีผนัง,on,,D1 : ทางลาดยาวกว่า 250 ซม. แต่ไม่มีราวกันตกด้านที่ไม่มีผนัง,,0,0,0,0,ราวกันตก,ผ่าน,,,TRUE
143,R03,Q10,R03Q10,ราวกันตก,on,1,2,1, ทางลาดที่ยาวมากกว่า 250 ซม. ต้องมีราวกันตกด้านไม่มีผนัง สูงจากพื้น 60 ซม. - 70 ซม. หากทางลาดมีจุดเลี้ยวต้องราวหรือผนังกันตกด้านที่ไม่มีผนัง,,https://drive.google.com/open?id=1n_lp8O-7mYoftAFZuvwLru6Mn5Y1Hwj4&authuser=nati@satarana.com&usp=drive_fs,ผ่าน,,D5: ทางลาดมีจุดเลี้ยวแต่ไม่มีราวกันตก (ไม่จำกัดความยาว),D5,D,2,D2,ทางลาดมีจุดเลี้ยวแต่ไม่มีราวกันตก (ไม่จำกัดความยาว),on,,D2 : ทางลาดมีจุดเลี้ยวแต่ไม่มีราวกันตก (ไม่จำกัดความยาว),,0,0,0,0,ราวกันตก,ผ่าน,,,TRUE
144,R03,Q11,R03Q11,พื้นผิวต่างสัมผัสชนิดเตือน,on,1,1,2, ต้องมีพื้นผิวต่างสัมผัสชนิดเตือนก่อนขึ้นและลงทางลาด ยาวเท่ากับความกว้างของทางลาด ห่างจากจุดขึ้น-ลง 30 ซม. - 35 ซม.,,https://drive.google.com/open?id=1pZkOxzO61rFWpND7_43N5-dVYAs9Rlw8&authuser=nati@satarana.com&usp=drive_fs,ผ่าน,,P1: ผ่านตามเงื่อนไขทุกประการ,P1,P,1,P1,ผ่านตามเงื่อนไขทุกประการ,on,,P1 : ผ่านตามเงื่อนไขทุกประการ,,0,0,0,0,พื้นผิวต่างสัมผัสชนิดเตือน,ผ่าน,,,TRUE
145,R03,Q11,R03Q11,พื้นผิวต่างสัมผัสชนิดเตือน,on,1,1,2, ต้องมีพื้นผิวต่างสัมผัสชนิดเตือนก่อนขึ้นและลงทางลาด ยาวเท่ากับความกว้างของทางลาด ห่างจากจุดขึ้น-ลง 30 ซม. - 35 ซม.,,https://drive.google.com/open?id=1pZkOxzO61rFWpND7_43N5-dVYAs9Rlw8&authuser=nati@satarana.com&usp=drive_fs,ผ่าน,,M2: ติดตั้งไม่ถูกต้อง,M2,M,1,M1,ติดตั้งไม่ถูกต้อง,on,,M1 : ติดตั้งไม่ถูกต้อง,,0,0,0,0,พื้นผิวต่างสัมผัสชนิดเตือน,ผ่าน,,,TRUE
146,R03,Q11,R03Q11,พื้นผิวต่างสัมผัสชนิดเตือน,on,1,1,2, ต้องมีพื้นผิวต่างสัมผัสชนิดเตือนก่อนขึ้นและลงทางลาด ยาวเท่ากับความกว้างของทางลาด ห่างจากจุดขึ้น-ลง 30 ซม. - 35 ซม.,,https://drive.google.com/open?id=1pZkOxzO61rFWpND7_43N5-dVYAs9Rlw8&authuser=nati@satarana.com&usp=drive_fs,ผ่าน,,D3: ไม่มีพื้นผิวต่างสัมผัสชนิดเตือน,D3,D,1,D1,ไม่มีพื้นผิวต่างสัมผัสชนิดเตือน,on,,D1 : ไม่มีพื้นผิวต่างสัมผัสชนิดเตือน,,0,0,0,0,พื้นผิวต่างสัมผัสชนิดเตือน,ผ่าน,,,TRUE
147,R03,Q12,R03Q12,ความสูงของราวจับ,on,1,1,2, ทางลาดที่ยาวมากกว่า 250 ซม. ต้องมีราวจับทั้งสองด้าน อยู่สูงจากพื้น 80 ซม. - 90 ซม. และติดตั้งอย่างมั่นคงและแข็งแรง,,https://drive.google.com/open?id=1n_lp8O-7mYoftAFZuvwLru6Mn5Y1Hwj4&authuser=nati@satarana.com&usp=drive_fs,ผ่าน,,P1: ผ่านตามเงื่อนไขทุกประการ,P1,P,1,P1,ผ่านตามเงื่อนไขทุกประการ,on,,P1 : ผ่านตามเงื่อนไขทุกประการ,,0,0,0,0,ความสูงของราวจับ,ผ่าน,,,TRUE
148,R03,Q12,R03Q12,ความสูงของราวจับ,on,1,1,2, ทางลาดที่ยาวมากกว่า 250 ซม. ต้องมีราวจับทั้งสองด้าน อยู่สูงจากพื้น 80 ซม. - 90 ซม. และติดตั้งอย่างมั่นคงและแข็งแรง,,https://drive.google.com/open?id=1n_lp8O-7mYoftAFZuvwLru6Mn5Y1Hwj4&authuser=nati@satarana.com&usp=drive_fs,ผ่าน,,P2: ความยาวทางลาดรวม <=250cm ไม่จำเป็นต้องมีราวจับ (ข้ามไป Q14),P2,P,2,P2,ความยาวทางลาดรวมน้อยกว่า 250 ซม. ไม่จำเป็นต้องมีราวจับ,on,,P2 : ความยาวทางลาดรวมน้อยกว่า 250 ซม. ไม่จำเป็นต้องมีราวจับ,,53,0,0,0,ความสูงของราวจับ,ผ่าน,,,TRUE
